"scenario_id","scenario_name","strategy_id","strategy_name","time_step","system_state","adaptive_capacity"
"S4","Fragmented Response","T5","Low-Cost Continuity",19,1.1639,0.0652
"S4","Fragmented Response","T5","Low-Cost Continuity",20,1.2035,0.0677
"S4","Fragmented Response","T5","Low-Cost Continuity",21,1.2455,0.0702
"S4","Fragmented Response","T5","Low-Cost Continuity",22,1.2901,0.0727
"S4","Fragmented Response","T5","Low-Cost Continuity",23,1.3372,0.0752
"S4","Fragmented Response","T5","Low-Cost Continuity",24,1.3134,0.0777
"S4","Fragmented Response","T5","Low-Cost Continuity",25,1.3654,0.0802
"S4","Fragmented Response","T5","Low-Cost Continuity",26,1.42,0.0827
"S4","Fragmented Response","T5","Low-Cost Continuity",27,1.477,0.0852
"S4","Fragmented Response","T5","Low-Cost Continuity",28,1.5366,0.0877
"S4","Fragmented Response","T5","Low-Cost Continuity",29,1.5986,0.0902
"S4","Fragmented Response","T5","Low-Cost Continuity",30,1.6631,0.0927
"S4","Fragmented Response","T5","Low-Cost Continuity",31,1.7301,0.0952
"S4","Fragmented Response","T5","Low-Cost Continuity",32,1.7263,0.0977
"S4","Fragmented Response","T5","Low-Cost Continuity",33,1.7983,0.1002
"S4","Fragmented Response","T5","Low-Cost Continuity",34,1.8728,0.1026
"S4","Fragmented Response","T5","Low-Cost Continuity",35,1.9498,0.1051
"S4","Fragmented Response","T5","Low-Cost Continuity",36,2,0.1076
"S4","Fragmented Response","T5","Low-Cost Continuity",37,2,0.1101
"S4","Fragmented Response","T5","Low-Cost Continuity",38,2,0.1126
"S4","Fragmented Response","T5","Low-Cost Continuity",39,2,0.1151
"S4","Fragmented Response","T5","Low-Cost Continuity",40,2,0.1176
"S5","Delayed Transformation","T1","Efficiency Optimization",1,1.08,0.035
"S5","Delayed Transformation","T1","Efficiency Optimization",2,1.113,0.0393
"S5","Delayed Transformation","T1","Efficiency Optimization",3,1.1502,0.0436
"S5","Delayed Transformation","T1","Efficiency Optimization",4,1.1917,0.0478
"S5","Delayed Transformation","T1","Efficiency Optimization",5,1.2375,0.0521
"S5","Delayed Transformation","T1","Efficiency Optimization",6,1.2876,0.0564
"S5","Delayed Transformation","T1","Efficiency Optimization",7,1.3419,0.0607
"S5","Delayed Transformation","T1","Efficiency Optimization",8,1.3205,0.0649
"S5","Delayed Transformation","T1","Efficiency Optimization",9,1.3834,0.0692
"S5","Delayed Transformation","T1","Efficiency Optimization",10,1.4506,0.0735
"S5","Delayed Transformation","T1","Efficiency Optimization",11,1.5221,0.0778
"S5","Delayed Transformation","T1","Efficiency Optimization",12,1.5978,0.0821
"S5","Delayed Transformation","T1","Efficiency Optimization",13,1.6778,0.0863
"S5","Delayed Transformation","T1","Efficiency Optimization",14,1.7621,0.0906
"S5","Delayed Transformation","T1","Efficiency Optimization",15,1.8507,0.0949
"S5","Delayed Transformation","T1","Efficiency Optimization",16,1.8636,0.0992
"S5","Delayed Transformation","T1","Efficiency Optimization",17,1.9607,0.1034
"S5","Delayed Transformation","T1","Efficiency Optimization",18,2,0.1077
"S5","Delayed Transformation","T1","Efficiency Optimization",19,2,0.112
"S5","Delayed Transformation","T1","Efficiency Optimization",20,2,0.1163
"S5","Delayed Transformation","T1","Efficiency Optimization",21,2,0.1206
"S5","Delayed Transformation","T1","Efficiency Optimization",22,2,0.1248
"S5","Delayed Transformation","T1","Efficiency Optimization",23,2,0.1291
"S5","Delayed Transformation","T1","Efficiency Optimization",24,2,0.1334
"S5","Delayed Transformation","T1","Efficiency Optimization",25,2,0.1377
"S5","Delayed Transformation","T1","Efficiency Optimization",26,2,0.142
"S5","Delayed Transformation","T1","Efficiency Optimization",27,2,0.1462
"S5","Delayed Transformation","T1","Efficiency Optimization",28,2,0.1505
"S5","Delayed Transformation","T1","Efficiency Optimization",29,2,0.1548
"S5","Delayed Transformation","T1","Efficiency Optimization",30,2,0.1591
"S5","Delayed Transformation","T1","Efficiency Optimization",31,2,0.1633
"S5","Delayed Transformation","T1","Efficiency Optimization",32,2,0.1676
"S5","Delayed Transformation","T1","Efficiency Optimization",33,2,0.1719
"S5","Delayed Transformation","T1","Efficiency Optimization",34,2,0.1762
"S5","Delayed Transformation","T1","Efficiency Optimization",35,2,0.1805
"S5","Delayed Transformation","T1","Efficiency Optimization",36,2,0.1847
"S5","Delayed Transformation","T1","Efficiency Optimization",37,2,0.189
"S5","Delayed Transformation","T1","Efficiency Optimization",38,2,0.1933
"S5","Delayed Transformation","T1","Efficiency Optimization",39,2,0.1976
"S5","Delayed Transformation","T1","Efficiency Optimization",40,2,0.2018
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",1,1.04,0.065
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",2,1.1381,0.0718
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",3,1.243,0.0785
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",4,1.3546,0.0853
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",5,1.473,0.092
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",6,1.5981,0.0988
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",7,1.73,0.1055
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",8,1.8087,0.1123
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",9,1.9541,0.119
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",10,2,0.1258
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",11,2,0.1326
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",12,2,0.1393
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",13,2,0.1461
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",14,2,0.1528
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",15,2,0.1596
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",16,2,0.1663
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",17,2,0.1731
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",18,2,0.1799
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",19,2,0.1866
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",20,2,0.1934
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",21,2,0.2001
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",22,2,0.2069
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",23,2,0.2136
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",24,2,0.2204
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",25,2,0.2271
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",26,2,0.2339
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",27,2,0.2407
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",28,2,0.2474
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",29,2,0.2542
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",30,2,0.2609
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",31,2,0.2677
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",32,2,0.2744
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",33,2,0.2812
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",34,2,0.2879
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",35,2,0.2947
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",36,2,0.3
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",37,2,0.3
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",38,2,0.3
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",39,2,0.3
"S5","Delayed Transformation","T2","Robust Resilience Portfolio",40,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",1,1.03,0.085
"S5","Delayed Transformation","T3","Adaptive Governance",2,1.1493,0.0925
"S5","Delayed Transformation","T3","Adaptive Governance",3,1.2761,0.1001
"S5","Delayed Transformation","T3","Adaptive Governance",4,1.4104,0.1076
"S5","Delayed Transformation","T3","Adaptive Governance",5,1.5523,0.1152
"S5","Delayed Transformation","T3","Adaptive Governance",6,1.7017,0.1227
"S5","Delayed Transformation","T3","Adaptive Governance",7,1.8587,0.1302
"S5","Delayed Transformation","T3","Adaptive Governance",8,1.9432,0.1378
"S5","Delayed Transformation","T3","Adaptive Governance",9,2,0.1453
"S5","Delayed Transformation","T3","Adaptive Governance",10,2,0.1529
"S5","Delayed Transformation","T3","Adaptive Governance",11,2,0.1604
"S5","Delayed Transformation","T3","Adaptive Governance",12,2,0.1679
"S5","Delayed Transformation","T3","Adaptive Governance",13,2,0.1755
"S5","Delayed Transformation","T3","Adaptive Governance",14,2,0.183
"S5","Delayed Transformation","T3","Adaptive Governance",15,2,0.1906
"S5","Delayed Transformation","T3","Adaptive Governance",16,2,0.1981
"S5","Delayed Transformation","T3","Adaptive Governance",17,2,0.2056
"S5","Delayed Transformation","T3","Adaptive Governance",18,2,0.2132
"S5","Delayed Transformation","T3","Adaptive Governance",19,2,0.2207
"S5","Delayed Transformation","T3","Adaptive Governance",20,2,0.2283
"S5","Delayed Transformation","T3","Adaptive Governance",21,2,0.2358
"S5","Delayed Transformation","T3","Adaptive Governance",22,2,0.2433
"S5","Delayed Transformation","T3","Adaptive Governance",23,2,0.2509
"S5","Delayed Transformation","T3","Adaptive Governance",24,2,0.2584
"S5","Delayed Transformation","T3","Adaptive Governance",25,2,0.266
"S5","Delayed Transformation","T3","Adaptive Governance",26,2,0.2735
"S5","Delayed Transformation","T3","Adaptive Governance",27,2,0.281
"S5","Delayed Transformation","T3","Adaptive Governance",28,2,0.2886
"S5","Delayed Transformation","T3","Adaptive Governance",29,2,0.2961
"S5","Delayed Transformation","T3","Adaptive Governance",30,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",31,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",32,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",33,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",34,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",35,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",36,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",37,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",38,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",39,2,0.3
"S5","Delayed Transformation","T3","Adaptive Governance",40,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",1,1.02,0.095
"S5","Delayed Transformation","T4","Justice-Centered Transformation",2,1.1485,0.1029
"S5","Delayed Transformation","T4","Justice-Centered Transformation",3,1.2848,0.1109
"S5","Delayed Transformation","T4","Justice-Centered Transformation",4,1.4292,0.1188
"S5","Delayed Transformation","T4","Justice-Centered Transformation",5,1.5814,0.1267
"S5","Delayed Transformation","T4","Justice-Centered Transformation",6,1.7416,0.1347
"S5","Delayed Transformation","T4","Justice-Centered Transformation",7,1.9097,0.1426
"S5","Delayed Transformation","T4","Justice-Centered Transformation",8,2,0.1505
"S5","Delayed Transformation","T4","Justice-Centered Transformation",9,2,0.1585
"S5","Delayed Transformation","T4","Justice-Centered Transformation",10,2,0.1664
"S5","Delayed Transformation","T4","Justice-Centered Transformation",11,2,0.1743
"S5","Delayed Transformation","T4","Justice-Centered Transformation",12,2,0.1823
"S5","Delayed Transformation","T4","Justice-Centered Transformation",13,2,0.1902
"S5","Delayed Transformation","T4","Justice-Centered Transformation",14,2,0.1981
"S5","Delayed Transformation","T4","Justice-Centered Transformation",15,2,0.206
"S5","Delayed Transformation","T4","Justice-Centered Transformation",16,2,0.214
"S5","Delayed Transformation","T4","Justice-Centered Transformation",17,2,0.2219
"S5","Delayed Transformation","T4","Justice-Centered Transformation",18,2,0.2298
"S5","Delayed Transformation","T4","Justice-Centered Transformation",19,2,0.2378
"S5","Delayed Transformation","T4","Justice-Centered Transformation",20,2,0.2457
"S5","Delayed Transformation","T4","Justice-Centered Transformation",21,2,0.2536
"S5","Delayed Transformation","T4","Justice-Centered Transformation",22,2,0.2616
"S5","Delayed Transformation","T4","Justice-Centered Transformation",23,2,0.2695
"S5","Delayed Transformation","T4","Justice-Centered Transformation",24,2,0.2774
"S5","Delayed Transformation","T4","Justice-Centered Transformation",25,2,0.2854
"S5","Delayed Transformation","T4","Justice-Centered Transformation",26,2,0.2933
"S5","Delayed Transformation","T4","Justice-Centered Transformation",27,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",28,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",29,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",30,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",31,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",32,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",33,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",34,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",35,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",36,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",37,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",38,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",39,2,0.3
"S5","Delayed Transformation","T4","Justice-Centered Transformation",40,2,0.3
"S5","Delayed Transformation","T5","Low-Cost Continuity",1,1.03,0.04
"S5","Delayed Transformation","T5","Low-Cost Continuity",2,1.0565,0.0434
"S5","Delayed Transformation","T5","Low-Cost Continuity",3,1.0863,0.0467
"S5","Delayed Transformation","T5","Low-Cost Continuity",4,1.1195,0.0501
"S5","Delayed Transformation","T5","Low-Cost Continuity",5,1.1561,0.0534
"S5","Delayed Transformation","T5","Low-Cost Continuity",6,1.196,0.0568
"S5","Delayed Transformation","T5","Low-Cost Continuity",7,1.2392,0.0601
"S5","Delayed Transformation","T5","Low-Cost Continuity",8,1.2059,0.0635
"S5","Delayed Transformation","T5","Low-Cost Continuity",9,1.2558,0.0669
"S5","Delayed Transformation","T5","Low-Cost Continuity",10,1.3092,0.0702
"S5","Delayed Transformation","T5","Low-Cost Continuity",11,1.3659,0.0736
"S5","Delayed Transformation","T5","Low-Cost Continuity",12,1.4259,0.0769
"S5","Delayed Transformation","T5","Low-Cost Continuity",13,1.4894,0.0803
"S5","Delayed Transformation","T5","Low-Cost Continuity",14,1.5561,0.0837
"S5","Delayed Transformation","T5","Low-Cost Continuity",15,1.6263,0.087
"S5","Delayed Transformation","T5","Low-Cost Continuity",16,1.6198,0.0904
"S5","Delayed Transformation","T5","Low-Cost Continuity",17,1.6966,0.0937
"S5","Delayed Transformation","T5","Low-Cost Continuity",18,1.7768,0.0971
"S5","Delayed Transformation","T5","Low-Cost Continuity",19,1.8604,0.1004
"S5","Delayed Transformation","T5","Low-Cost Continuity",20,1.9473,0.1038
"S5","Delayed Transformation","T5","Low-Cost Continuity",21,2,0.1072
"S5","Delayed Transformation","T5","Low-Cost Continuity",22,2,0.1105
"S5","Delayed Transformation","T5","Low-Cost Continuity",23,2,0.1139
"S5","Delayed Transformation","T5","Low-Cost Continuity",24,2,0.1172
"S5","Delayed Transformation","T5","Low-Cost Continuity",25,2,0.1206
"S5","Delayed Transformation","T5","Low-Cost Continuity",26,2,0.124
"S5","Delayed Transformation","T5","Low-Cost Continuity",27,2,0.1273
"S5","Delayed Transformation","T5","Low-Cost Continuity",28,2,0.1307
"S5","Delayed Transformation","T5","Low-Cost Continuity",29,2,0.134
"S5","Delayed Transformation","T5","Low-Cost Continuity",30,2,0.1374
"S5","Delayed Transformation","T5","Low-Cost Continuity",31,2,0.1407
"S5","Delayed Transformation","T5","Low-Cost Continuity",32,2,0.1441
"S5","Delayed Transformation","T5","Low-Cost Continuity",33,2,0.1475
"S5","Delayed Transformation","T5","Low-Cost Continuity",34,2,0.1508
"S5","Delayed Transformation","T5","Low-Cost Continuity",35,2,0.1542
"S5","Delayed Transformation","T5","Low-Cost Continuity",36,2,0.1575
"S5","Delayed Transformation","T5","Low-Cost Continuity",37,2,0.1609
"S5","Delayed Transformation","T5","Low-Cost Continuity",38,2,0.1642
"S5","Delayed Transformation","T5","Low-Cost Continuity",39,2,0.1676
"S5","Delayed Transformation","T5","Low-Cost Continuity",40,2,0.171
"S6","Public Resilience Compact","T1","Efficiency Optimization",1,1.08,0.07
"S6","Public Resilience Compact","T1","Efficiency Optimization",2,1.1846,0.0761
"S6","Public Resilience Compact","T1","Efficiency Optimization",3,1.2952,0.0821
"S6","Public Resilience Compact","T1","Efficiency Optimization",4,1.4119,0.0882
"S6","Public Resilience Compact","T1","Efficiency Optimization",5,1.5346,0.0943
"S6","Public Resilience Compact","T1","Efficiency Optimization",6,1.6635,0.1004
"S6","Public Resilience Compact","T1","Efficiency Optimization",7,1.7984,0.1064
"S6","Public Resilience Compact","T1","Efficiency Optimization",8,1.8894,0.1125
"S6","Public Resilience Compact","T1","Efficiency Optimization",9,2,0.1186
"S6","Public Resilience Compact","T1","Efficiency Optimization",10,2,0.1246
"S6","Public Resilience Compact","T1","Efficiency Optimization",11,2,0.1307
"S6","Public Resilience Compact","T1","Efficiency Optimization",12,2,0.1368
"S6","Public Resilience Compact","T1","Efficiency Optimization",13,2,0.1429
"S6","Public Resilience Compact","T1","Efficiency Optimization",14,2,0.1489
"S6","Public Resilience Compact","T1","Efficiency Optimization",15,2,0.155
"S6","Public Resilience Compact","T1","Efficiency Optimization",16,2,0.1611
"S6","Public Resilience Compact","T1","Efficiency Optimization",17,2,0.1672
"S6","Public Resilience Compact","T1","Efficiency Optimization",18,2,0.1732
"S6","Public Resilience Compact","T1","Efficiency Optimization",19,2,0.1793
"S6","Public Resilience Compact","T1","Efficiency Optimization",20,2,0.1854
"S6","Public Resilience Compact","T1","Efficiency Optimization",21,2,0.1914
"S6","Public Resilience Compact","T1","Efficiency Optimization",22,2,0.1975
"S6","Public Resilience Compact","T1","Efficiency Optimization",23,2,0.2036
"S6","Public Resilience Compact","T1","Efficiency Optimization",24,2,0.2097
"S6","Public Resilience Compact","T1","Efficiency Optimization",25,2,0.2157
"S6","Public Resilience Compact","T1","Efficiency Optimization",26,2,0.2218
"S6","Public Resilience Compact","T1","Efficiency Optimization",27,2,0.2279
"S6","Public Resilience Compact","T1","Efficiency Optimization",28,2,0.2339
"S6","Public Resilience Compact","T1","Efficiency Optimization",29,2,0.24
"S6","Public Resilience Compact","T1","Efficiency Optimization",30,2,0.2461
"S6","Public Resilience Compact","T1","Efficiency Optimization",31,2,0.2522
"S6","Public Resilience Compact","T1","Efficiency Optimization",32,2,0.2582
"S6","Public Resilience Compact","T1","Efficiency Optimization",33,2,0.2643
"S6","Public Resilience Compact","T1","Efficiency Optimization",34,2,0.2704
"S6","Public Resilience Compact","T1","Efficiency Optimization",35,2,0.2764
"S6","Public Resilience Compact","T1","Efficiency Optimization",36,2,0.2825
"S6","Public Resilience Compact","T1","Efficiency Optimization",37,2,0.2886
"S6","Public Resilience Compact","T1","Efficiency Optimization",38,2,0.2947
"S6","Public Resilience Compact","T1","Efficiency Optimization",39,2,0.3
"S6","Public Resilience Compact","T1","Efficiency Optimization",40,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",1,1.04,0.1
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",2,1.1859,0.1096
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",3,1.3414,0.1191
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",4,1.5065,0.1287
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",5,1.6811,0.1383
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",6,1.8653,0.1478
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",7,2,0.1574
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",8,2,0.1669
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",9,2,0.1765
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",10,2,0.1861
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",11,2,0.1956
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",12,2,0.2052
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",13,2,0.2148
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",14,2,0.2243
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",15,2,0.2339
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",16,2,0.2435
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",17,2,0.253
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",18,2,0.2626
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",19,2,0.2722
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",20,2,0.2817
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",21,2,0.2913
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",22,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",23,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",24,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",25,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",26,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",27,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",28,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",29,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",30,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",31,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",32,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",33,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",34,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",35,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",36,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",37,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",38,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",39,2,0.3
"S6","Public Resilience Compact","T2","Robust Resilience Portfolio",40,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",1,1.03,0.12
"S6","Public Resilience Compact","T3","Adaptive Governance",2,1.1974,0.1307
"S6","Public Resilience Compact","T3","Adaptive Governance",3,1.3754,0.1413
"S6","Public Resilience Compact","T3","Adaptive Governance",4,1.5641,0.152
"S6","Public Resilience Compact","T3","Adaptive Governance",5,1.7635,0.1626
"S6","Public Resilience Compact","T3","Adaptive Governance",6,1.9735,0.1733
"S6","Public Resilience Compact","T3","Adaptive Governance",7,2,0.184
"S6","Public Resilience Compact","T3","Adaptive Governance",8,2,0.1946
"S6","Public Resilience Compact","T3","Adaptive Governance",9,2,0.2053
"S6","Public Resilience Compact","T3","Adaptive Governance",10,2,0.2159
"S6","Public Resilience Compact","T3","Adaptive Governance",11,2,0.2266
"S6","Public Resilience Compact","T3","Adaptive Governance",12,2,0.2373
"S6","Public Resilience Compact","T3","Adaptive Governance",13,2,0.2479
"S6","Public Resilience Compact","T3","Adaptive Governance",14,2,0.2586
"S6","Public Resilience Compact","T3","Adaptive Governance",15,2,0.2692
"S6","Public Resilience Compact","T3","Adaptive Governance",16,2,0.2799
"S6","Public Resilience Compact","T3","Adaptive Governance",17,2,0.2906
"S6","Public Resilience Compact","T3","Adaptive Governance",18,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",19,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",20,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",21,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",22,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",23,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",24,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",25,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",26,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",27,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",28,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",29,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",30,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",31,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",32,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",33,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",34,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",35,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",36,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",37,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",38,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",39,2,0.3
"S6","Public Resilience Compact","T3","Adaptive Governance",40,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",1,1.02,0.13
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",2,1.1967,0.1412
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",3,1.3847,0.1524
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",4,1.5838,0.1636
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",5,1.7942,0.1748
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",6,2,0.186
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",7,2,0.1972
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",8,2,0.2085
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",9,2,0.2197
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",10,2,0.2309
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",11,2,0.2421
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",12,2,0.2533
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",13,2,0.2645
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",14,2,0.2757
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",15,2,0.2869
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",16,2,0.2981
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",17,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",18,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",19,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",20,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",21,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",22,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",23,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",24,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",25,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",26,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",27,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",28,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",29,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",30,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",31,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",32,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",33,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",34,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",35,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",36,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",37,2,0.3
